City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Kyzyl-Mazhalyk,RU,2021-08-15 22:23:26,51.1333,90.6,52.75,88,51,1.88
383,Izberbash,RU,2021-08-15 22:23:27,42.5696,47.8645,71.65,65,4,6.98
384,Nichinan,JP,2021-08-15 22:23:27,31.6,131.3667,77.95,92,100,3.33
385,Guilin,CN,2021-08-15 22:23:27,25.2819,110.2864,77.11,97,97,0.4
386,Veraval,IN,2021-08-15 22:23:28,20.9,70.3667,80.74,81,100,12.17
387,Sedlcany,CZ,2021-08-15 22:23:28,49.6606,14.4266,71.4,83,81,4.03
388,Cidreira,BR,2021-08-15 22:23:28,-30.1811,-50.2056,57.81,95,51,4.74
389,Isangel,VU,2021-08-15 22:23:29,-19.55,169.2667,75.31,94,40,5.75
390,Vestmannaeyjar,IS,2021-08-15 22:23:29,63.4427,-20.2734,54.0,90,100,11.25
391,Visnes,NO,2021-08-15 22:23:29,59.3556,5.2242,54.57,100,75,6.91
392,Kushima,JP,2021-08-15 22:23:30,31.4583,131.2333,78.31,91,99,4.47
393,Chifeng,CN,2021-08-15 22:23:30,42.2683,118.9636,63.41,96,100,1.61
394,Yuancheng,CN,2021-08-15 22:23:30,36.652,107.7896,61.59,94,95,5.95
395,Chenghai,CN,2021-08-15 22:23:31,23.4632,116.768,76.91,94,0,2.24
396,Saint Anthony,US,2021-08-15 22:23:31,45.0205,-93.218,87.94,36,1,4.0
397,Aurillac,FR,2021-08-15 22:23:31,44.9167,2.45,64.65,85,7,2.8
398,Bandarbeyla,SO,2021-08-15 22:23:32,9.4942,50.8122,78.01,75,88,26.96
399,Fandriana,MG,2021-08-15 22:23:32,-20.2333,47.3833,47.59,83,94,3.2
400,Abha,SA,2021-08-15 22:23:32,18.2164,42.5053,69.62,88,100,0.0
401,Boda,CF,2021-08-15 22:23:33,4.3189,17.4695,71.24,92,99,1.88
402,Kudahuvadhoo,MV,2021-08-15 22:23:33,2.6708,72.8944,82.2,72,79,15.37
403,San Carlos De Bariloche,AR,2021-08-15 22:21:16,-41.1456,-71.3082,42.55,75,75,18.41
404,Annau,TM,2021-08-15 22:23:34,37.8876,58.516,69.3,24,0,2.3
405,Gambissara,SN,2021-08-15 22:23:34,13.2382,-14.3108,74.66,92,100,7.27
406,Keita,NE,2021-08-15 22:23:34,14.7551,5.7749,82.4,66,89,5.66
407,Palivere,EE,2021-08-15 22:23:35,58.9664,23.8911,62.73,78,46,10.2
408,San Pedro,PH,2021-08-15 22:23:35,14.35,121.0167,78.35,89,92,2.89
409,San Andres,CO,2021-08-15 22:23:35,12.5847,-81.7006,86.02,70,20,8.05
410,Caravelas,BR,2021-08-15 22:23:35,-17.7125,-39.2481,70.02,81,0,5.21
411,Hoi An,VN,2021-08-15 22:23:36,15.8794,108.335,80.56,87,83,6.62
412,Maple Creek,CA,2021-08-15 22:23:36,49.9168,-109.4848,88.29,26,39,11.5
413,Listvyanka,RU,2021-08-15 22:23:36,51.8535,104.8693,60.3,99,100,3.13
414,Moron,AR,2021-08-15 22:23:20,-34.6534,-58.6198,53.8,91,0,1.99
415,Palmerston,AU,2021-08-15 22:23:37,-12.486,130.9833,73.89,95,1,3.44
416,Inuvik,CA,2021-08-15 22:23:37,68.3499,-133.7218,58.06,51,90,3.44
417,Mingyue,CN,2021-08-15 22:23:38,43.1069,128.9217,59.45,99,99,2.46
418,Mantua,IT,2021-08-15 22:23:38,45.1667,10.7833,83.01,77,0,1.01
419,Kocevje,SI,2021-08-15 22:23:38,45.6433,14.8633,74.32,59,0,3.42
420,Imola,IT,2021-08-15 22:23:39,44.3523,11.7158,85.82,44,0,10.45
421,Becerril,CO,2021-08-15 22:23:39,9.7041,-73.2793,88.61,58,16,0.69
422,Novichikha,RU,2021-08-15 22:21:18,52.204,81.3877,55.06,88,34,3.67
423,Baft,IR,2021-08-15 22:23:40,29.234,56.6057,73.96,30,45,8.55
424,Beloha,MG,2021-08-15 22:23:40,-25.1667,45.05,61.21,72,9,11.77
425,Beaverlodge,CA,2021-08-15 22:23:40,55.2166,-119.4361,72.75,32,100,23.62
426,Bozoum,CF,2021-08-15 22:23:41,6.3193,16.3799,68.68,95,100,3.31
427,Polovinnoye,RU,2021-08-15 22:23:41,54.7914,65.9864,67.32,58,76,6.49
428,Meybod,IR,2021-08-15 22:23:42,32.2501,54.0166,87.82,13,4,4.52
429,Choya,RU,2021-08-15 22:23:42,52.0108,86.5467,50.67,97,20,2.95
430,Hindaun,IN,2021-08-15 22:23:42,26.7167,77.0167,84.63,66,100,9.24
431,Acarau,BR,2021-08-15 22:23:43,-2.8856,-40.12,78.08,80,14,11.05
432,Touros,BR,2021-08-15 22:23:43,-5.1989,-35.4608,77.9,78,37,18.52
433,Strezhevoy,RU,2021-08-15 22:23:43,60.7333,77.5889,53.58,87,22,6.44
434,Tobermory,CA,2021-08-15 22:23:44,45.2501,-81.6665,71.31,62,4,12.15
435,Bemidji,US,2021-08-15 22:23:44,47.4736,-94.8803,94.14,35,40,12.66
436,Coquimbo,CL,2021-08-15 22:19:38,-29.9533,-71.3436,53.33,76,20,6.91
437,Taltal,CL,2021-08-15 22:23:44,-25.4,-70.4833,59.31,75,33,7.99
438,Sinnamary,GF,2021-08-15 22:23:45,5.3833,-52.95,75.6,85,96,9.33
439,Auki,SB,2021-08-15 22:23:45,-8.7676,160.7034,81.0,78,79,4.23
440,Fairlie,GB,2021-08-15 22:23:45,55.756,-4.8556,57.22,86,60,4.0
441,Saint-Georges,GD,2021-08-15 22:23:46,12.0564,-61.7485,76.68,94,40,5.75
442,Logon,PH,2021-08-15 22:23:46,11.3303,124.1146,81.25,79,84,4.03
443,Karratha,AU,2021-08-15 22:23:47,-20.7377,116.8463,72.28,57,87,15.32
444,Digha,IN,2021-08-15 22:23:47,21.6833,87.55,83.03,84,81,4.76
445,Piacabucu,BR,2021-08-15 22:23:47,-10.4056,-36.4344,72.43,79,59,8.25
446,Ambon,ID,2021-08-15 22:23:48,-3.6954,128.1814,75.34,100,40,4.61
447,Goundam,ML,2021-08-15 22:23:48,16.4145,-3.6708,92.84,39,54,13.06
448,Hongjiang,CN,2021-08-15 22:23:48,27.11,109.9956,72.55,98,99,1.1
449,Sotnikovo,RU,2021-08-15 22:23:49,51.8845,107.4791,60.89,94,20,6.71
450,Evensk,RU,2021-08-15 22:23:49,61.95,159.2333,56.17,68,43,3.87
451,Enid,US,2021-08-15 22:23:50,36.3956,-97.8784,95.02,45,75,3.0
452,Tautira,PF,2021-08-15 22:23:50,-17.7333,-149.15,84.22,79,17,9.44
453,Camalu,MX,2021-08-15 22:23:50,30.85,-116.0667,82.42,70,16,9.69
454,Ewa Beach,US,2021-08-15 22:23:51,21.3156,-158.0072,89.55,46,20,11.5
455,Podor,MR,2021-08-15 22:23:51,16.6527,-14.9587,85.95,74,0,0.0
456,Syasstroy,RU,2021-08-15 22:23:51,60.1367,32.5691,56.17,90,28,14.52
457,Serebryansk,KZ,2021-08-15 22:23:52,49.6925,83.2892,53.15,92,6,3.24
458,La Rioja,ES,2021-08-15 22:23:52,42.25,-2.5,65.05,94,0,4.16
459,Vostok,RU,2021-08-15 22:23:53,46.4856,135.8833,58.77,89,84,1.68
460,Simpang,ID,2021-08-15 22:23:53,-1.2667,104.0833,72.93,99,90,2.51
461,Piranshahr,IR,2021-08-15 22:23:53,36.701,45.1413,70.02,45,2,6.78
462,Vagur,FO,2021-08-15 22:23:54,61.4732,-6.8119,49.23,70,46,4.81
463,Finschhafen,PG,2021-08-15 22:23:54,-6.6024,147.8681,79.16,83,98,6.31
464,Ternate,ID,2021-08-15 22:23:54,0.8,127.4,79.41,78,21,3.69
465,Split,HR,2021-08-15 22:23:55,43.5089,16.4392,78.85,57,0,2.3
466,Sisimiut,GL,2021-08-15 22:23:55,66.9395,-53.6735,47.61,86,60,7.72
467,Somers,US,2021-08-15 22:23:55,42.6403,-87.9104,81.55,40,1,10.36
468,Rodrigues Alves,BR,2021-08-15 22:23:56,-7.738,-72.6509,89.8,38,37,1.01
469,Pizarro,CO,2021-08-15 22:23:56,4.9533,-77.366,80.11,81,91,7.96
470,Ixtapa,MX,2021-08-15 22:23:56,20.7,-105.2,87.22,70,20,9.22
471,Colesberg,ZA,2021-08-15 22:23:57,-30.72,25.0972,48.65,70,1,5.64
472,Umm Kaddadah,SD,2021-08-15 22:23:57,13.6017,26.6876,84.06,51,90,9.4
473,Grand-Santi,GF,2021-08-15 22:23:57,4.25,-54.3833,73.87,98,91,4.61
474,Servia,GR,2021-08-15 22:23:58,40.1797,21.9944,72.37,56,0,3.44
475,Natal,BR,2021-08-15 22:23:06,-5.795,-35.2094,77.65,78,20,13.8
476,Bowen,AU,2021-08-15 22:23:58,-20.0167,148.2333,67.84,82,92,13.11
477,Athabasca,CA,2021-08-15 22:23:46,54.7169,-113.2854,80.42,42,100,6.64
478,Biskamzha,RU,2021-08-15 22:23:59,53.4497,89.5272,50.83,99,34,0.4
479,Puerto Cabezas,NI,2021-08-15 22:23:59,14.0351,-83.3888,85.96,79,20,9.22
480,Kandrian,PG,2021-08-15 22:24:00,-6.2167,149.55,78.75,88,96,9.84
481,Norman Wells,CA,2021-08-15 22:24:00,65.282,-126.8329,57.24,82,90,0.0
482,Krasnoarmeysk,RU,2021-08-15 22:24:00,51.0239,45.6969,75.29,34,91,5.57
483,Moranbah,AU,2021-08-15 22:24:01,-22.0016,148.0466,61.09,81,9,11.9
484,Luderitz,NA,2021-08-15 22:24:01,-26.6481,15.1594,56.88,70,1,8.37
485,Rockhampton,AU,2021-08-15 22:24:01,-23.3833,150.5,64.29,82,1,6.91
486,Wasilla,US,2021-08-15 22:24:02,61.5814,-149.4394,64.53,54,1,4.61
487,Gornopravdinsk,RU,2021-08-15 22:24:02,60.05,69.9,55.98,78,35,2.62
488,Kutum,SD,2021-08-15 22:24:02,14.2,24.6667,77.5,58,82,3.96
489,Ganzhou,CN,2021-08-15 22:24:03,28.8184,115.4327,75.29,98,100,1.48
490,Carnot,CF,2021-08-15 22:24:03,4.9409,15.8665,69.44,95,86,1.39
491,Lyubytino,RU,2021-08-15 22:24:03,58.8122,33.3922,54.95,98,47,7.2
492,Takoradi,GH,2021-08-15 22:24:04,4.8845,-1.7554,75.36,82,38,8.3
493,Miri,MY,2021-08-15 22:24:04,4.4148,114.0089,77.14,94,40,2.3
494,Hualmay,PE,2021-08-15 22:24:05,-11.0964,-77.6139,64.58,76,43,11.07
495,Kathu,TH,2021-08-15 22:24:05,7.9178,98.3332,75.02,82,100,5.73
496,Colomi,BO,2021-08-15 22:24:05,-17.35,-65.8667,66.22,74,20,8.25
497,Salalah,OM,2021-08-15 22:24:06,17.0151,54.0924,77.09,94,90,3.44
498,Carutapera,BR,2021-08-15 22:24:06,-1.195,-46.02,75.22,93,52,7.63
499,Wattegama,LK,2021-08-15 22:24:06,6.7989,81.4808,76.68,75,100,1.97
500,Teruel,ES,2021-08-15 22:24:07,40.6667,-0.6667,75.16,46,34,1.19
501,Urusha,RU,2021-08-15 22:24:07,54.05,122.9,59.14,76,5,1.36
502,Torit,SS,2021-08-15 22:24:08,4.4133,32.5678,68.32,92,57,3.15
503,Dali,CN,2021-08-15 22:24:08,25.7,100.1833,63.45,97,99,2.82
504,Santo Tomas,PH,2021-08-15 22:24:08,14.1079,121.1414,77.58,89,71,1.74
505,Dryden,CA,2021-08-15 22:24:09,49.7833,-92.7503,88.09,48,20,13.8
506,Umm Lajj,SA,2021-08-15 22:24:09,25.0213,37.2685,88.65,50,1,7.96
507,Port Hedland,AU,2021-08-15 22:24:09,-20.3167,118.5667,64.45,52,5,6.91
508,Saint Marys,US,2021-08-15 22:24:09,30.7305,-81.5465,86.25,72,1,9.22
509,Dandong,CN,2021-08-15 22:24:10,40.1292,124.3947,68.85,90,100,2.42
510,Muros,ES,2021-08-15 22:24:10,42.7762,-9.0603,64.99,79,0,11.23
511,Talcahuano,CL,2021-08-15 22:24:11,-36.7167,-73.1167,49.68,100,90,20.71
512,Coxim,BR,2021-08-15 22:24:11,-18.5067,-54.76,84.97,24,0,3.83
513,Praia,CV,2021-08-15 22:24:11,14.9215,-23.5087,79.34,83,75,13.8
514,La Union,PE,2021-08-15 22:24:12,-5.4,-80.75,75.92,49,82,15.99
515,Ambilobe,MG,2021-08-15 22:24:12,-13.2,49.05,69.44,77,25,3.53
516,Katsuura,JP,2021-08-15 22:24:12,35.1333,140.3,68.11,93,100,14.09
517,Baia De Arama,RO,2021-08-15 22:24:13,45.0,22.8067,71.91,49,21,4.5
518,Douentza,ML,2021-08-15 22:24:13,14.9951,-2.9517,86.29,53,18,9.71
519,Baykit,RU,2021-08-15 22:24:14,61.67,96.37,53.56,93,85,1.03
520,Tabou,CI,2021-08-15 22:24:14,4.423,-7.3528,76.12,74,23,8.59
521,Qena,EG,2021-08-15 22:24:14,26.1615,32.7183,87.91,19,0,8.66
522,Bereda,ES,2021-08-15 22:24:15,43.2686,-7.5406,60.55,93,10,3.94
523,Zanesville,US,2021-08-15 22:24:15,39.9404,-82.0132,76.6,76,75,1.99
524,Makakilo City,US,2021-08-15 22:24:15,21.3469,-158.0858,88.12,46,20,11.5
525,Sterling,US,2021-08-15 22:24:16,39.0062,-77.4286,82.27,66,75,5.75
526,Atakpame,TG,2021-08-15 22:24:16,7.5333,1.1333,70.02,90,97,4.0
527,Nazilli,TR,2021-08-15 22:24:16,37.9163,28.3223,73.71,36,0,4.23
528,Klyuchi,RU,2021-08-15 22:24:17,52.2667,79.1667,59.2,72,52,2.82
529,Acajutla,SV,2021-08-15 22:24:17,13.5928,-89.8275,97.14,74,100,5.5
530,Bukachacha,RU,2021-08-15 22:24:17,52.9833,116.9167,57.47,89,4,0.13
531,Vilcun,CL,2021-08-15 22:24:18,-38.65,-72.2333,45.34,92,100,13.56
532,Salinopolis,BR,2021-08-15 22:24:18,-0.6136,-47.3561,78.4,84,44,8.46
533,Estelle,US,2021-08-15 22:24:18,29.8458,-90.1067,91.4,63,75,11.5
534,Karacakoy,TR,2021-08-15 22:24:19,41.4029,28.3834,76.68,66,0,7.52
535,Puerto Del Rosario,ES,2021-08-15 22:24:19,28.5004,-13.8627,82.15,51,0,10.36
536,Itupiranga,BR,2021-08-15 22:24:19,-5.1347,-49.3267,84.52,39,50,1.28
537,Koraput,IN,2021-08-15 22:24:20,18.8167,82.7167,69.46,98,100,3.62
538,San Borja,BO,2021-08-15 22:24:20,-14.8167,-66.85,83.93,40,19,3.33
539,Sosua,DO,2021-08-15 22:24:20,19.7667,-70.5167,88.52,84,40,11.5
540,Winfield,US,2021-08-15 22:24:21,37.2398,-96.9956,89.78,54,1,4.61
541,Port Hardy,CA,2021-08-15 22:24:21,50.6996,-127.4199,62.78,94,90,4.61
542,Kamariotissa,GR,2021-08-15 22:24:21,40.4833,25.4667,77.05,54,0,15.57
543,Kirakira,SB,2021-08-15 22:24:22,-10.4544,161.9205,80.51,83,89,12.24
544,Birjand,IR,2021-08-15 22:24:22,32.8663,59.2211,68.47,15,0,13.8
545,Sao Filipe,CV,2021-08-15 22:24:22,14.8961,-24.4956,77.13,84,96,2.89
546,Vao,NC,2021-08-15 22:24:23,-22.6667,167.4833,68.79,60,91,19.8
547,Nizhniy Kuranakh,RU,2021-08-15 22:24:23,58.8353,125.4869,65.97,73,20,3.87
548,Mbini,GQ,2021-08-15 22:24:24,1.574,9.6134,77.85,85,99,6.17
549,Iralaya,HN,2021-08-15 22:24:24,15.0,-83.2333,87.89,68,33,6.96
550,Vila Franca Do Campo,PT,2021-08-15 22:24:24,37.7167,-25.4333,73.81,92,32,8.19
551,Dubti,ET,2021-08-15 22:24:25,11.7361,41.0853,90.82,38,90,11.63
552,Khorixas,NA,2021-08-15 22:24:25,-20.3667,14.9667,61.34,47,0,2.46
553,Salina,US,2021-08-15 22:22:30,38.8403,-97.6114,85.24,39,22,9.98
554,Port Said,EG,2021-08-15 22:24:25,31.2565,32.2841,82.38,83,0,10.36
555,Alice Springs,AU,2021-08-15 22:19:58,-23.7,133.8833,40.55,48,0,0.0
556,Halifax,CA,2021-08-15 22:23:52,44.6453,-63.5724,77.49,49,1,1.99
557,Leh,IN,2021-08-15 22:24:26,34.1667,77.5833,50.34,58,16,6.2
558,Acapulco,MX,2021-08-15 22:24:26,16.8634,-99.8901,87.62,74,90,4.61
559,Kununurra,AU,2021-08-15 22:24:27,-15.7667,128.7333,71.58,37,73,4.61
560,Allapalli,IN,2021-08-15 22:24:27,19.4167,80.0667,75.67,96,100,6.04
561,Batsfjord,NO,2021-08-15 22:24:27,70.6345,29.7185,43.02,81,100,12.15
562,San Pablo De Borbur,CO,2021-08-15 22:24:28,5.6603,-74.0621,82.2,84,80,2.3
563,Shakawe,BW,2021-08-15 22:24:28,-18.3667,21.85,61.65,33,0,6.62
564,Bay Roberts,CA,2021-08-15 22:24:28,47.5999,-53.2648,75.51,85,36,4.0
565,Kuruman,ZA,2021-08-15 22:24:29,-27.4524,23.4325,54.0,57,0,10.96
566,Monroe,US,2021-08-15 22:21:24,43.1501,-77.6831,74.53,58,75,10.36
567,Duluth,US,2021-08-15 22:23:31,46.7833,-92.1066,88.92,30,1,8.99
568,Sharya,RU,2021-08-15 22:24:29,58.3686,45.5144,59.16,71,44,6.26
569,Puerto Narino,CO,2021-08-15 22:24:30,-3.7703,-70.3831,80.55,65,99,1.21
570,Beidao,CN,2021-08-15 22:24:30,34.5686,105.8933,68.13,80,100,3.98
571,Richards Bay,ZA,2021-08-15 22:24:30,-28.783,32.0377,61.48,84,13,5.41
572,Anadyr,RU,2021-08-15 22:24:31,64.75,177.4833,52.3,66,0,15.66
573,Enterprise,US,2021-08-15 22:24:31,36.0252,-115.2419,107.38,19,20,3.0
574,Sao Felix Do Xingu,BR,2021-08-15 22:24:31,-6.6447,-51.995,83.62,29,14,2.44
